state,pollster_id,pollster,fte_grade,sample_size,population,methodology,end_date,nationwide_batch,answer,candidate_party,pct,committee_id
Ohio,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1102.0,rv,Live Phone,10/20/2020,False,Biden,DEM,44.0,C00703975
Ohio,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1102.0,rv,Live Phone,10/20/2020,False,Trump,REP,46.0,C00580100
Pennsylvania,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1045.0,lv,Live Phone,10/20/2020,False,Biden,DEM,50.0,C00703975
Pennsylvania,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1045.0,lv,Live Phone,10/20/2020,False,Trump,REP,45.0,C00580100
Pennsylvania,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1106.0,rv,Live Phone,10/20/2020,False,Biden,DEM,50.0,C00703975
Pennsylvania,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1106.0,rv,Live Phone,10/20/2020,False,Trump,REP,45.0,C00580100
Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1037.0,lv,Live Phone,10/20/2020,False,Biden,DEM,49.0,C00703975
Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1037.0,lv,Live Phone,10/20/2020,False,Trump,REP,44.0,C00580100
Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1100.0,rv,Live Phone,10/20/2020,False,Biden,DEM,48.0,C00703975
Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,A-,1100.0,rv,Live Phone,10/20/2020,False,Trump,REP,44.0,C00580100
Minnesota,460,SurveyUSA,A,625.0,lv,Online,10/20/2020,False,Biden,DEM,48.0,C00703975
Minnesota,460,SurveyUSA,A,625.0,lv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
Florida,1361,SSRS,B/C,847.0,lv,Live Phone,10/20/2020,False,Biden,DEM,50.0,C00703975
Florida,1361,SSRS,B/C,847.0,lv,Live Phone,10/20/2020,False,Trump,REP,46.0,C00580100
Florida,1361,SSRS,B/C,906.0,rv,Live Phone,10/20/2020,False,Biden,DEM,48.0,C00703975
Florida,1361,SSRS,B/C,906.0,rv,Live Phone,10/20/2020,False,Trump,REP,46.0,C00580100
Pennsylvania,1361,SSRS,B/C,843.0,lv,Live Phone,10/20/2020,False,Biden,DEM,53.0,C00703975
Pennsylvania,1361,SSRS,B/C,843.0,lv,Live Phone,10/20/2020,False,Trump,REP,43.0,C00580100
Pennsylvania,1361,SSRS,B/C,925.0,rv,Live Phone,10/20/2020,False,Biden,DEM,50.0,C00703975
Pennsylvania,1361,SSRS,B/C,925.0,rv,Live Phone,10/20/2020,False,Trump,REP,45.0,C00580100
Oklahoma,441,SoonerPoll.com,B/C,5466.0,lv,IVR/Text,10/20/2020,False,Biden,DEM,36.5,C00703975
Oklahoma,441,SoonerPoll.com,B/C,5466.0,lv,IVR/Text,10/20/2020,False,Trump,REP,58.5,C00580100
Montana,603,Strategies 360,B/C,500.0,lv,Live Phone/Online,10/20/2020,False,Biden,DEM,43.0,C00703975
Montana,603,Strategies 360,B/C,500.0,lv,Live Phone/Online,10/20/2020,False,Trump,REP,51.0,C00580100
Michigan,744,Ipsos,B-,686.0,lv,Online,10/20/2020,False,Biden,DEM,51.0,C00703975
Michigan,744,Ipsos,B-,686.0,lv,Online,10/20/2020,False,Trump,REP,44.0,C00580100
Michigan,744,Ipsos,B-,686.0,lv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Michigan,744,Ipsos,B-,686.0,lv,Online,10/20/2020,False,Trump,REP,44.0,C00580100
North Carolina,744,Ipsos,B-,660.0,lv,Online,10/20/2020,False,Biden,DEM,49.0,C00703975
North Carolina,744,Ipsos,B-,660.0,lv,Online,10/20/2020,False,Trump,REP,46.0,C00580100
North Carolina,744,Ipsos,B-,660.0,lv,Online,10/20/2020,False,Biden,DEM,49.0,C00703975
North Carolina,744,Ipsos,B-,660.0,lv,Online,10/20/2020,False,Trump,REP,47.0,C00580100
Florida,744,Ipsos,B-,662.0,lv,Online,10/20/2020,False,Biden,DEM,50.0,C00703975
Florida,744,Ipsos,B-,662.0,lv,Online,10/20/2020,False,Trump,REP,46.0,C00580100
Florida,744,Ipsos,B-,662.0,lv,Online,10/20/2020,False,Biden,DEM,51.0,C00703975
Florida,744,Ipsos,B-,662.0,lv,Online,10/20/2020,False,Trump,REP,46.0,C00580100
Wisconsin,1554,RMG Research,B/C,800.0,lv,Online/Text,10/20/2020,False,Biden,DEM,50.0,C00703975
Wisconsin,1554,RMG Research,B/C,800.0,lv,Online/Text,10/20/2020,False,Trump,REP,44.0,C00580100
Arizona,1189,Morning Consult,B/C,1066.0,lv,Online,10/20/2020,False,Biden,DEM,47.0,C00703975
Arizona,1189,Morning Consult,B/C,1066.0,lv,Online,10/20/2020,False,Trump,REP,48.0,C00580100
Colorado,1189,Morning Consult,B/C,788.0,lv,Online,10/20/2020,False,Biden,DEM,55.0,C00703975
Colorado,1189,Morning Consult,B/C,788.0,lv,Online,10/20/2020,False,Trump,REP,39.0,C00580100
Florida,1189,Morning Consult,B/C,4685.0,lv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Florida,1189,Morning Consult,B/C,4685.0,lv,Online,10/20/2020,False,Trump,REP,45.0,C00580100
Georgia,1189,Morning Consult,B/C,1672.0,lv,Online,10/20/2020,False,Biden,DEM,48.0,C00703975
Georgia,1189,Morning Consult,B/C,1672.0,lv,Online,10/20/2020,False,Trump,REP,48.0,C00580100
Michigan,1189,Morning Consult,B/C,1717.0,lv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Michigan,1189,Morning Consult,B/C,1717.0,lv,Online,10/20/2020,False,Trump,REP,44.0,C00580100
Minnesota,1189,Morning Consult,B/C,864.0,lv,Online,10/20/2020,False,Biden,DEM,51.0,C00703975
Minnesota,1189,Morning Consult,B/C,864.0,lv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
North Carolina,1189,Morning Consult,B/C,1904.0,lv,Online,10/20/2020,False,Biden,DEM,50.0,C00703975
North Carolina,1189,Morning Consult,B/C,1904.0,lv,Online,10/20/2020,False,Trump,REP,47.0,C00580100
Ohio,1189,Morning Consult,B/C,2271.0,lv,Online,10/20/2020,False,Biden,DEM,47.0,C00703975
Ohio,1189,Morning Consult,B/C,2271.0,lv,Online,10/20/2020,False,Trump,REP,49.0,C00580100
Pennsylvania,1189,Morning Consult,B/C,2563.0,lv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Pennsylvania,1189,Morning Consult,B/C,2563.0,lv,Online,10/20/2020,False,Trump,REP,43.0,C00580100
South Carolina,1189,Morning Consult,B/C,926.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
South Carolina,1189,Morning Consult,B/C,926.0,lv,Online,10/20/2020,False,Trump,REP,51.0,C00580100
Texas,1189,Morning Consult,B/C,3347.0,lv,Online,10/20/2020,False,Biden,DEM,48.0,C00703975
Texas,1189,Morning Consult,B/C,3347.0,lv,Online,10/20/2020,False,Trump,REP,47.0,C00580100
Wisconsin,1189,Morning Consult,B/C,1038.0,lv,Online,10/20/2020,False,Biden,DEM,54.0,C00703975
Wisconsin,1189,Morning Consult,B/C,1038.0,lv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
Wyoming,1193,SurveyMonkey,D-,597.0,rv,Online,10/20/2020,False,Biden,DEM,32.0,C00703975
Wyoming,1193,SurveyMonkey,D-,597.0,rv,Online,10/20/2020,False,Trump,REP,66.0,C00580100
Wyoming,1193,SurveyMonkey,D-,597.0,lv,Online,10/20/2020,False,Biden,DEM,32.0,C00703975
Wyoming,1193,SurveyMonkey,D-,597.0,lv,Online,10/20/2020,False,Trump,REP,67.0,C00580100
West Virginia,1193,SurveyMonkey,D-,1115.0,rv,Online,10/20/2020,False,Biden,DEM,32.0,C00703975
West Virginia,1193,SurveyMonkey,D-,1115.0,rv,Online,10/20/2020,False,Trump,REP,66.0,C00580100
West Virginia,1193,SurveyMonkey,D-,1115.0,lv,Online,10/20/2020,False,Biden,DEM,32.0,C00703975
West Virginia,1193,SurveyMonkey,D-,1115.0,lv,Online,10/20/2020,False,Trump,REP,67.0,C00580100
Virginia,1193,SurveyMonkey,D-,6170.0,rv,Online,10/20/2020,False,Biden,DEM,56.0,C00703975
Virginia,1193,SurveyMonkey,D-,6170.0,rv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
Virginia,1193,SurveyMonkey,D-,6170.0,lv,Online,10/20/2020,False,Biden,DEM,55.0,C00703975
Virginia,1193,SurveyMonkey,D-,6170.0,lv,Online,10/20/2020,False,Trump,REP,43.0,C00580100
Utah,1193,SurveyMonkey,D-,2279.0,rv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Utah,1193,SurveyMonkey,D-,2279.0,rv,Online,10/20/2020,False,Trump,REP,52.0,C00580100
Utah,1193,SurveyMonkey,D-,2279.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Utah,1193,SurveyMonkey,D-,2279.0,lv,Online,10/20/2020,False,Trump,REP,52.0,C00580100
Texas,1193,SurveyMonkey,D-,14419.0,rv,Online,10/20/2020,False,Biden,DEM,49.0,C00703975
Texas,1193,SurveyMonkey,D-,14419.0,rv,Online,10/20/2020,False,Trump,REP,49.0,C00580100
Texas,1193,SurveyMonkey,D-,14419.0,lv,Online,10/20/2020,False,Biden,DEM,47.0,C00703975
Texas,1193,SurveyMonkey,D-,14419.0,lv,Online,10/20/2020,False,Trump,REP,51.0,C00580100
South Carolina,1193,SurveyMonkey,D-,3943.0,rv,Online,10/20/2020,False,Biden,DEM,46.0,C00703975
South Carolina,1193,SurveyMonkey,D-,3943.0,rv,Online,10/20/2020,False,Trump,REP,51.0,C00580100
South Carolina,1193,SurveyMonkey,D-,3943.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
South Carolina,1193,SurveyMonkey,D-,3943.0,lv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
Rhode Island,1193,SurveyMonkey,D-,716.0,rv,Online,10/20/2020,False,Biden,DEM,68.0,C00703975
Rhode Island,1193,SurveyMonkey,D-,716.0,rv,Online,10/20/2020,False,Trump,REP,30.0,C00580100
Rhode Island,1193,SurveyMonkey,D-,716.0,lv,Online,10/20/2020,False,Biden,DEM,68.0,C00703975
Rhode Island,1193,SurveyMonkey,D-,716.0,lv,Online,10/20/2020,False,Trump,REP,31.0,C00580100
Oregon,1193,SurveyMonkey,D-,4175.0,rv,Online,10/20/2020,False,Biden,DEM,60.0,C00703975
Oregon,1193,SurveyMonkey,D-,4175.0,rv,Online,10/20/2020,False,Trump,REP,39.0,C00580100
Oregon,1193,SurveyMonkey,D-,4175.0,lv,Online,10/20/2020,False,Biden,DEM,61.0,C00703975
Oregon,1193,SurveyMonkey,D-,4175.0,lv,Online,10/20/2020,False,Trump,REP,38.0,C00580100
Oklahoma,1193,SurveyMonkey,D-,2380.0,rv,Online,10/20/2020,False,Biden,DEM,42.0,C00703975
Oklahoma,1193,SurveyMonkey,D-,2380.0,rv,Online,10/20/2020,False,Trump,REP,57.0,C00580100
Oklahoma,1193,SurveyMonkey,D-,2380.0,lv,Online,10/20/2020,False,Biden,DEM,40.0,C00703975
Oklahoma,1193,SurveyMonkey,D-,2380.0,lv,Online,10/20/2020,False,Trump,REP,58.0,C00580100
Nevada,1193,SurveyMonkey,D-,2671.0,rv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Nevada,1193,SurveyMonkey,D-,2671.0,rv,Online,10/20/2020,False,Trump,REP,46.0,C00580100
Nevada,1193,SurveyMonkey,D-,2671.0,lv,Online,10/20/2020,False,Biden,DEM,51.0,C00703975
Nevada,1193,SurveyMonkey,D-,2671.0,lv,Online,10/20/2020,False,Trump,REP,48.0,C00580100
New Mexico,1193,SurveyMonkey,D-,2160.0,rv,Online,10/20/2020,False,Biden,DEM,53.0,C00703975
New Mexico,1193,SurveyMonkey,D-,2160.0,rv,Online,10/20/2020,False,Trump,REP,45.0,C00580100
New Mexico,1193,SurveyMonkey,D-,2160.0,lv,Online,10/20/2020,False,Biden,DEM,53.0,C00703975
New Mexico,1193,SurveyMonkey,D-,2160.0,lv,Online,10/20/2020,False,Trump,REP,45.0,C00580100
New Jersey,1193,SurveyMonkey,D-,5303.0,rv,Online,10/20/2020,False,Biden,DEM,61.0,C00703975
New Jersey,1193,SurveyMonkey,D-,5303.0,rv,Online,10/20/2020,False,Trump,REP,35.0,C00580100
New Jersey,1193,SurveyMonkey,D-,5303.0,lv,Online,10/20/2020,False,Biden,DEM,61.0,C00703975
New Jersey,1193,SurveyMonkey,D-,5303.0,lv,Online,10/20/2020,False,Trump,REP,36.0,C00580100
New Hampshire,1193,SurveyMonkey,D-,1448.0,rv,Online,10/20/2020,False,Biden,DEM,57.0,C00703975
New Hampshire,1193,SurveyMonkey,D-,1448.0,rv,Online,10/20/2020,False,Trump,REP,41.0,C00580100
New Hampshire,1193,SurveyMonkey,D-,1448.0,lv,Online,10/20/2020,False,Biden,DEM,57.0,C00703975
New Hampshire,1193,SurveyMonkey,D-,1448.0,lv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
Nebraska,1193,SurveyMonkey,D-,1543.0,rv,Online,10/20/2020,False,Biden,DEM,46.0,C00703975
Nebraska,1193,SurveyMonkey,D-,1543.0,rv,Online,10/20/2020,False,Trump,REP,52.0,C00580100
Nebraska,1193,SurveyMonkey,D-,1543.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Nebraska,1193,SurveyMonkey,D-,1543.0,lv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
North Dakota,1193,SurveyMonkey,D-,530.0,rv,Online,10/20/2020,False,Biden,DEM,40.0,C00703975
North Dakota,1193,SurveyMonkey,D-,530.0,rv,Online,10/20/2020,False,Trump,REP,59.0,C00580100
North Dakota,1193,SurveyMonkey,D-,530.0,lv,Online,10/20/2020,False,Biden,DEM,39.0,C00703975
North Dakota,1193,SurveyMonkey,D-,530.0,lv,Online,10/20/2020,False,Trump,REP,60.0,C00580100
North Carolina,1193,SurveyMonkey,D-,6850.0,rv,Online,10/20/2020,False,Biden,DEM,53.0,C00703975
North Carolina,1193,SurveyMonkey,D-,6850.0,rv,Online,10/20/2020,False,Trump,REP,45.0,C00580100
North Carolina,1193,SurveyMonkey,D-,6850.0,lv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
North Carolina,1193,SurveyMonkey,D-,6850.0,lv,Online,10/20/2020,False,Trump,REP,47.0,C00580100
Montana,1193,SurveyMonkey,D-,1044.0,rv,Online,10/20/2020,False,Biden,DEM,46.0,C00703975
Montana,1193,SurveyMonkey,D-,1044.0,rv,Online,10/20/2020,False,Trump,REP,52.0,C00580100
Montana,1193,SurveyMonkey,D-,1044.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Montana,1193,SurveyMonkey,D-,1044.0,lv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
Mississippi,1193,SurveyMonkey,D-,1495.0,rv,Online,10/20/2020,False,Biden,DEM,44.0,C00703975
Mississippi,1193,SurveyMonkey,D-,1495.0,rv,Online,10/20/2020,False,Trump,REP,54.0,C00580100
Mississippi,1193,SurveyMonkey,D-,1495.0,lv,Online,10/20/2020,False,Biden,DEM,38.0,C00703975
Mississippi,1193,SurveyMonkey,D-,1495.0,lv,Online,10/20/2020,False,Trump,REP,61.0,C00580100
Missouri,1193,SurveyMonkey,D-,4103.0,rv,Online,10/20/2020,False,Biden,DEM,46.0,C00703975
Missouri,1193,SurveyMonkey,D-,4103.0,rv,Online,10/20/2020,False,Trump,REP,52.0,C00580100
Missouri,1193,SurveyMonkey,D-,4103.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Missouri,1193,SurveyMonkey,D-,4103.0,lv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
Minnesota,1193,SurveyMonkey,D-,4750.0,rv,Online,10/20/2020,False,Biden,DEM,55.0,C00703975
Minnesota,1193,SurveyMonkey,D-,4750.0,rv,Online,10/20/2020,False,Trump,REP,43.0,C00580100
Minnesota,1193,SurveyMonkey,D-,4750.0,lv,Online,10/20/2020,False,Biden,DEM,56.0,C00703975
Minnesota,1193,SurveyMonkey,D-,4750.0,lv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
Michigan,1193,SurveyMonkey,D-,6519.0,rv,Online,10/20/2020,False,Biden,DEM,53.0,C00703975
Michigan,1193,SurveyMonkey,D-,6519.0,rv,Online,10/20/2020,False,Trump,REP,44.0,C00580100
Michigan,1193,SurveyMonkey,D-,6519.0,lv,Online,10/20/2020,False,Biden,DEM,53.0,C00703975
Michigan,1193,SurveyMonkey,D-,6519.0,lv,Online,10/20/2020,False,Trump,REP,45.0,C00580100
Maine,1193,SurveyMonkey,D-,1501.0,rv,Online,10/20/2020,False,Biden,DEM,56.0,C00703975
Maine,1193,SurveyMonkey,D-,1501.0,rv,Online,10/20/2020,False,Trump,REP,43.0,C00580100
Maine,1193,SurveyMonkey,D-,1501.0,lv,Online,10/20/2020,False,Biden,DEM,56.0,C00703975
Maine,1193,SurveyMonkey,D-,1501.0,lv,Online,10/20/2020,False,Trump,REP,43.0,C00580100
Massachusetts,1193,SurveyMonkey,D-,4820.0,rv,Online,10/20/2020,False,Biden,DEM,69.0,C00703975
Massachusetts,1193,SurveyMonkey,D-,4820.0,rv,Online,10/20/2020,False,Trump,REP,28.0,C00580100
Massachusetts,1193,SurveyMonkey,D-,4820.0,lv,Online,10/20/2020,False,Biden,DEM,70.0,C00703975
Massachusetts,1193,SurveyMonkey,D-,4820.0,lv,Online,10/20/2020,False,Trump,REP,28.0,C00580100
Louisiana,1193,SurveyMonkey,D-,2517.0,rv,Online,10/20/2020,False,Biden,DEM,43.0,C00703975
Louisiana,1193,SurveyMonkey,D-,2517.0,rv,Online,10/20/2020,False,Trump,REP,54.0,C00580100
Louisiana,1193,SurveyMonkey,D-,2517.0,lv,Online,10/20/2020,False,Biden,DEM,39.0,C00703975
Louisiana,1193,SurveyMonkey,D-,2517.0,lv,Online,10/20/2020,False,Trump,REP,59.0,C00580100
Kentucky,1193,SurveyMonkey,D-,3023.0,rv,Online,10/20/2020,False,Biden,DEM,41.0,C00703975
Kentucky,1193,SurveyMonkey,D-,3023.0,rv,Online,10/20/2020,False,Trump,REP,57.0,C00580100
Kentucky,1193,SurveyMonkey,D-,3023.0,lv,Online,10/20/2020,False,Biden,DEM,41.0,C00703975
Kentucky,1193,SurveyMonkey,D-,3023.0,lv,Online,10/20/2020,False,Trump,REP,57.0,C00580100
Kansas,1193,SurveyMonkey,D-,2825.0,rv,Online,10/20/2020,False,Biden,DEM,47.0,C00703975
Kansas,1193,SurveyMonkey,D-,2825.0,rv,Online,10/20/2020,False,Trump,REP,51.0,C00580100
Kansas,1193,SurveyMonkey,D-,2825.0,lv,Online,10/20/2020,False,Biden,DEM,47.0,C00703975
Kansas,1193,SurveyMonkey,D-,2825.0,lv,Online,10/20/2020,False,Trump,REP,51.0,C00580100
Indiana,1193,SurveyMonkey,D-,4121.0,rv,Online,10/20/2020,False,Biden,DEM,44.0,C00703975
Indiana,1193,SurveyMonkey,D-,4121.0,rv,Online,10/20/2020,False,Trump,REP,54.0,C00580100
Indiana,1193,SurveyMonkey,D-,4121.0,lv,Online,10/20/2020,False,Biden,DEM,43.0,C00703975
Indiana,1193,SurveyMonkey,D-,4121.0,lv,Online,10/20/2020,False,Trump,REP,55.0,C00580100
Illinois,1193,SurveyMonkey,D-,7436.0,rv,Online,10/20/2020,False,Biden,DEM,58.0,C00703975
Illinois,1193,SurveyMonkey,D-,7436.0,rv,Online,10/20/2020,False,Trump,REP,39.0,C00580100
Illinois,1193,SurveyMonkey,D-,7436.0,lv,Online,10/20/2020,False,Biden,DEM,58.0,C00703975
Illinois,1193,SurveyMonkey,D-,7436.0,lv,Online,10/20/2020,False,Trump,REP,40.0,C00580100
Idaho,1193,SurveyMonkey,D-,1547.0,rv,Online,10/20/2020,False,Biden,DEM,40.0,C00703975
Idaho,1193,SurveyMonkey,D-,1547.0,rv,Online,10/20/2020,False,Trump,REP,57.0,C00580100
Idaho,1193,SurveyMonkey,D-,1547.0,lv,Online,10/20/2020,False,Biden,DEM,41.0,C00703975
Idaho,1193,SurveyMonkey,D-,1547.0,lv,Online,10/20/2020,False,Trump,REP,57.0,C00580100
Iowa,1193,SurveyMonkey,D-,2581.0,rv,Online,10/20/2020,False,Biden,DEM,49.0,C00703975
Iowa,1193,SurveyMonkey,D-,2581.0,rv,Online,10/20/2020,False,Trump,REP,49.0,C00580100
Iowa,1193,SurveyMonkey,D-,2581.0,lv,Online,10/20/2020,False,Biden,DEM,49.0,C00703975
Iowa,1193,SurveyMonkey,D-,2581.0,lv,Online,10/20/2020,False,Trump,REP,50.0,C00580100
Hawaii,1193,SurveyMonkey,D-,1054.0,rv,Online,10/20/2020,False,Biden,DEM,64.0,C00703975
Hawaii,1193,SurveyMonkey,D-,1054.0,rv,Online,10/20/2020,False,Trump,REP,33.0,C00580100
Hawaii,1193,SurveyMonkey,D-,1054.0,lv,Online,10/20/2020,False,Biden,DEM,66.0,C00703975
Hawaii,1193,SurveyMonkey,D-,1054.0,lv,Online,10/20/2020,False,Trump,REP,32.0,C00580100
Georgia,1193,SurveyMonkey,D-,6145.0,rv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Georgia,1193,SurveyMonkey,D-,6145.0,rv,Online,10/20/2020,False,Trump,REP,46.0,C00580100
Georgia,1193,SurveyMonkey,D-,6145.0,lv,Online,10/20/2020,False,Biden,DEM,50.0,C00703975
Georgia,1193,SurveyMonkey,D-,6145.0,lv,Online,10/20/2020,False,Trump,REP,49.0,C00580100
Delaware,1193,SurveyMonkey,D-,1075.0,rv,Online,10/20/2020,False,Biden,DEM,64.0,C00703975
Delaware,1193,SurveyMonkey,D-,1075.0,rv,Online,10/20/2020,False,Trump,REP,34.0,C00580100
Delaware,1193,SurveyMonkey,D-,1075.0,lv,Online,10/20/2020,False,Biden,DEM,63.0,C00703975
Delaware,1193,SurveyMonkey,D-,1075.0,lv,Online,10/20/2020,False,Trump,REP,35.0,C00580100
Connecticut,1193,SurveyMonkey,D-,3105.0,rv,Online,10/20/2020,False,Biden,DEM,61.0,C00703975
Connecticut,1193,SurveyMonkey,D-,3105.0,rv,Online,10/20/2020,False,Trump,REP,35.0,C00580100
Connecticut,1193,SurveyMonkey,D-,3105.0,lv,Online,10/20/2020,False,Biden,DEM,62.0,C00703975
Connecticut,1193,SurveyMonkey,D-,3105.0,lv,Online,10/20/2020,False,Trump,REP,36.0,C00580100
California,1193,SurveyMonkey,D-,22989.0,rv,Online,10/20/2020,False,Biden,DEM,62.0,C00703975
California,1193,SurveyMonkey,D-,22989.0,rv,Online,10/20/2020,False,Trump,REP,35.0,C00580100
California,1193,SurveyMonkey,D-,22989.0,lv,Online,10/20/2020,False,Biden,DEM,62.0,C00703975
California,1193,SurveyMonkey,D-,22989.0,lv,Online,10/20/2020,False,Trump,REP,36.0,C00580100
Arkansas,1193,SurveyMonkey,D-,1797.0,rv,Online,10/20/2020,False,Biden,DEM,42.0,C00703975
Arkansas,1193,SurveyMonkey,D-,1797.0,rv,Online,10/20/2020,False,Trump,REP,56.0,C00580100
Arkansas,1193,SurveyMonkey,D-,1797.0,lv,Online,10/20/2020,False,Biden,DEM,40.0,C00703975
Arkansas,1193,SurveyMonkey,D-,1797.0,lv,Online,10/20/2020,False,Trump,REP,58.0,C00580100
Alabama,1193,SurveyMonkey,D-,2890.0,rv,Online,10/20/2020,False,Biden,DEM,41.0,C00703975
Alabama,1193,SurveyMonkey,D-,2890.0,rv,Online,10/20/2020,False,Trump,REP,56.0,C00580100
Alabama,1193,SurveyMonkey,D-,2890.0,lv,Online,10/20/2020,False,Biden,DEM,38.0,C00703975
Alabama,1193,SurveyMonkey,D-,2890.0,lv,Online,10/20/2020,False,Trump,REP,60.0,C00580100
Alaska,1193,SurveyMonkey,D-,996.0,rv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Alaska,1193,SurveyMonkey,D-,996.0,rv,Online,10/20/2020,False,Trump,REP,52.0,C00580100
Alaska,1193,SurveyMonkey,D-,996.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
Alaska,1193,SurveyMonkey,D-,996.0,lv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
Wisconsin,1193,SurveyMonkey,D-,4513.0,rv,Online,10/20/2020,False,Biden,DEM,55.0,C00703975
Wisconsin,1193,SurveyMonkey,D-,4513.0,rv,Online,10/20/2020,False,Trump,REP,42.0,C00580100
Wisconsin,1193,SurveyMonkey,D-,4513.0,lv,Online,10/20/2020,False,Biden,DEM,55.0,C00703975
Wisconsin,1193,SurveyMonkey,D-,4513.0,lv,Online,10/20/2020,False,Trump,REP,43.0,C00580100
Washington,1193,SurveyMonkey,D-,7521.0,rv,Online,10/20/2020,False,Biden,DEM,61.0,C00703975
Washington,1193,SurveyMonkey,D-,7521.0,rv,Online,10/20/2020,False,Trump,REP,37.0,C00580100
Washington,1193,SurveyMonkey,D-,7521.0,lv,Online,10/20/2020,False,Biden,DEM,62.0,C00703975
Washington,1193,SurveyMonkey,D-,7521.0,lv,Online,10/20/2020,False,Trump,REP,37.0,C00580100
Vermont,1193,SurveyMonkey,D-,829.0,rv,Online,10/20/2020,False,Biden,DEM,65.0,C00703975
Vermont,1193,SurveyMonkey,D-,829.0,rv,Online,10/20/2020,False,Trump,REP,32.0,C00580100
Vermont,1193,SurveyMonkey,D-,829.0,lv,Online,10/20/2020,False,Biden,DEM,66.0,C00703975
Vermont,1193,SurveyMonkey,D-,829.0,lv,Online,10/20/2020,False,Trump,REP,32.0,C00580100
Tennessee,1193,SurveyMonkey,D-,4332.0,rv,Online,10/20/2020,False,Biden,DEM,43.0,C00703975
Tennessee,1193,SurveyMonkey,D-,4332.0,rv,Online,10/20/2020,False,Trump,REP,55.0,C00580100
Tennessee,1193,SurveyMonkey,D-,4332.0,lv,Online,10/20/2020,False,Biden,DEM,41.0,C00703975
Tennessee,1193,SurveyMonkey,D-,4332.0,lv,Online,10/20/2020,False,Trump,REP,57.0,C00580100
South Dakota,1193,SurveyMonkey,D-,828.0,rv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
South Dakota,1193,SurveyMonkey,D-,828.0,rv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
South Dakota,1193,SurveyMonkey,D-,828.0,lv,Online,10/20/2020,False,Biden,DEM,45.0,C00703975
South Dakota,1193,SurveyMonkey,D-,828.0,lv,Online,10/20/2020,False,Trump,REP,53.0,C00580100
Pennsylvania,1193,SurveyMonkey,D-,9131.0,rv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Pennsylvania,1193,SurveyMonkey,D-,9131.0,rv,Online,10/20/2020,False,Trump,REP,45.0,C00580100
Pennsylvania,1193,SurveyMonkey,D-,9131.0,lv,Online,10/20/2020,False,Biden,DEM,52.0,C00703975
Pennsylvania,1193,SurveyMonkey,D-,9131.0,lv,Online,10/20/2020,False,Trump,REP,46.0,C00580100
Ohio,1193,SurveyMonkey,D-,6702.0,rv,Online,10/20/2020,False,Biden,DEM,48.0,C00703975
Ohio,1193,SurveyMonkey,D-,6702.0,rv,Online,10/20/2020,False,Trump,REP,50.0,C00580100
Ohio,1193,SurveyMonkey,D-,6702.0,lv,Online,10/20/2020,False,Biden,DEM,47.0,C00703975
Ohio,1193,SurveyMonkey,D-,6702.0,lv,Online,10/20/2020,False,Trump,REP,51.0,C00580100
New York,1193,SurveyMonkey,D-,9973.0,rv,Online,10/20/2020,False,Biden,DEM,65.0,C00703975
